21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 10 12 9 11 8 8 7 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 8 5 9 4 8 3 5 2 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 5 8 4 7 1 6 0 1 8 7 11 8 12 9 13 10 14 11 5 4 8 5 9 6 10 7 11 8 2 3 5 6 6 7 7 8
24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 8 5 7 4 6 1 1 0 9 8 12 9 13 10 14 11 15 12 6 5 9 6 10 7 11 8 12 9 3 2 6 5 7 6 8 7
17 18 16 17 15 16 14 15 12 13 11 12 10 11 9 10 7 8 6 7 5 6 2 3 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 0 1 1 6 4 7 5 8 6 9 5 6 6 9 7 10 8 11 9 12 8 9 9 12 10 13 11 14
18 17 17 16 16 15 15 14 13 12 12 11 11 10 10 9 8 7 7 6 6 5 3 2 17 20 16 19 15 18 14 15 12 15 11 14 10 13 9 10 7 10 6 9 5 8 4 5 20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 1 0 6 1 7 4 8 5 9 6 2 5 3 8 4 9 5 10 6 9 7 8 8 11 9 12 10 13
18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 24 27 23 26 22 25 21 22 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 1 6 0 1 1 10 4 11 5 8 8 9 9 12 10 13 11 14 10 11 11 12 12 15 13 16 14 15
21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 6 1 1 0 10 1 11 4 8 5 3 6 2 9 3 10 4 11 5 8 8 9 9 12 10 13 11 12
19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 12 8 11 7 10 6 7 22 25 21 24 20 23 19 20 17 20 16 19 15 18 14 15 12 15 11 14 10 13 9 10 25 28 24 27 23 26 22 23 20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 4 7 1 10 0 1 1 10 4 7 9 10 10 13 11 14 10 13 9 10 12 13 13 16 14 17 13 14
22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 12 9 11 8 10 7 7 6 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 12 8 11 7 10 6 7 22 25 21 24 20 23 19 20 17 20 16 19 15 18 14 15 12 15 11 14 10 13 9 10 7 4 10 1 1 0 10 1 7 4 4 7 3 10 2 11 3 10 4 7 9 10 10 13 11 14 10 11
20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 23 26 22 25 21 24 20 21 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 26 29 25 28 24 27 23 24 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 5 8 4 11 1 10 0 1 1 6 10 11 11 14 10 13 9 12 8 9 13 14 14 17 13 16 12 13
23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 23 26 22 25 21 24 20 21 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 5 11 4 10 1 1 0 6 1 5 8 4 11 3 10 2 9 3 6 10 11 11 14 10 13 9 10
21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 24 27 23 26 22 25 21 22 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 27 30 26 29 25 28 24 25 22 25 21 24 20 23 19 20 17 20 16 19 15 18 14 15 6 9 5 8 4 7 1 6 0 1 9 12 8 11 7 10 6 9 5 6 12 15 11 14 10 13 9 10
24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 24 27 23 26 22 25 21 22 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 6 8 5 7 4 6 1 1 0 6 9 5 10 4 9 3 8 2 5 11 12 10 13 9 12 8 9
20 17 19 16 18 15 15 14 15 12 14 11 13 10 10 9 10 7 9 6 8 5 5 4 17 18 16 17 15 16 14 15 12 13 11 12 10 11 9 10 7 8 6 7 5 6 2 3 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 5 2 8 3 9 4 10 5 9 6 0 1 1 6 4 7 5 8 6 9 5 6 6 9 7 10 8 11
21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 17 17 16 16 15 15 14 13 12 12 11 11 10 10 9 8 7 7 6 6 5 3 2 17 20 16 19 15 18 14 15 12 15 11 14 10 13 9 10 7 10 6 9 5 8 4 5 6 5 9 6 10 7 11 8 12 9 1 0 6 1 7 4 8 5 9 6 2 5 3 8 4 9 5 8
21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 6 3 9 2 10 3 11 4 8 5 1 6 0 1 1 10 4 11 5 8 8 9 9 12 10 13 11 12
24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 9 8 12 9 13 10 14 11 11 10 6 1 1 0 10 1 11 4 8 5 3 6 2 9 3 10 4 7
22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 12 9 11 8 10 7 7 6 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 12 8 11 7 10 6 7 22 25 21 24 20 23 19 20 17 20 16 19 15 18 14 15 12 15 11 14 10 13 9 10 7 4 10 3 11 2 10 3 7 4 4 7 1 10 0 1 1 10 4 7 9 10 10 13 11 14 10 11
25 22 24 21 23 20 20 19 20 17 19 16 18 15 15 14 15 12 14 11 13 10 10 9 22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 12 9 11 8 10 7 7 6 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 12 8 11 7 10 6 7 10 9 13 10 14 11 13 10 10 9 7 4 10 1 1 0 10 1 7 4 4 7 3 10 2 9 3 6
23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 23 26 22 25 21 24 20 21 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 5 11 4 10 3 9 2 6 3 5 8 4 11 1 10 0 1 1 6 10 11 11 14 10 13 9 10
26 23 25 22 24 21 21 20 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 11 10 14 11 13 10 12 9 9 8 8 5 11 4 10 1 1 0 6 1 5 8 4 9 3 8 2 5
24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 24 27 23 26 22 25 21 22 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 6 10 5 9 4 8 3 5 2 6 9 5 8 4 7 1 6 0 1 9 12 8 11 7 10 6 7
27 24 26 23 25 22 22 21 22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 24 20 23 19 22 18 19 16 19 15 18 14 17 13 14 11 14 10 13 9 12 8 9 12 9 11 8 10 7 9 6 6 5 9 6 8 5 7 4 6 1 1 0 6 9 5 8 4 7 3 4
23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 20 17 19 16 18 15 15 14 15 12 14 11 13 10 10 9 10 7 9 6 8 5 5 4 17 18 16 17 15 16 14 15 12 13 11 12 10 11 9 10 7 8 6 7 5 6 2 3 8 7 11 8 12 9 13 10 12 11 5 2 8 3 9 4 10 5 9 6 0 1 1 6 4 7 5 8
24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 17 17 16 16 15 15 14 13 12 12 11 11 10 10 9 8 7 7 6 6 5 3 2 9 8 12 9 13 10 14 11 15 12 6 5 9 6 10 7 11 8 12 9 1 0 6 1 7 4 8 5
24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 18 21 17 20 16 19 15 16 13 16 12 15 11 14 10 11 8 11 7 10 6 9 5 6 9 8 12 9 13 10 14 11 11 10 6 3 9 2 10 3 11 4 8 5 1 6 0 1 1 10 4 7
27 24 26 23 25 22 22 21 22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 14 11 13 10 12 9 9 8 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 11 8 10 7 9 6 6 5 12 11 15 12 16 13 17 14 14 13 9 8 12 9 13 10 14 9 11 8 6 1 1 0 10 1 7 4
25 22 24 21 23 20 20 19 20 17 19 16 18 15 15 14 15 12 14 11 13 10 10 9 22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 12 9 11 8 10 7 7 6 19 22 18 21 17 20 16 17 14 17 13 16 12 15 11 12 9 12 8 11 7 10 6 7 10 9 13 10 14 11 13 10 10 9 7 4 10 3 11 2 10 3 7 4 4 7 1 10 0 1 1 6
28 25 27 24 26 23 23 22 23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 25 22 24 21 23 20 20 19 20 17 19 16 18 15 15 14 15 12 14 11 13 10 10 9 22 19 21 18 20 17 17 16 17 14 16 13 15 12 12 11 12 9 11 8 10 7 7 6 13 12 16 13 17 14 16 13 13 12 10 9 13 10 14 9 13 8 10 7 7 4 10 1 1 0 6 1
26 23 25 22 24 21 21 20 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 20 23 19 22 18 21 17 18 15 18 14 17 13 16 12 13 10 13 9 12 8 11 7 8 11 10 14 11 13 10 12 9 9 8 8 5 11 4 10 3 9 2 6 3 5 8 4 7 1 6 0 1
29 26 28 25 27 24 24 23 24 21 23 20 22 19 19 18 19 16 18 15 17 14 14 13 26 23 25 22 24 21 21 20 21 18 20 17 19 16 16 15 16 13 15 12 14 11 11 10 23 20 22 19 21 18 18 17 18 15 17 14 16 13 13 12 13 10 12 9 11 8 8 7 14 13 15 12 14 11 13 10 10 9 11 8 12 7 11 6 10 5 7 4 8 5 7 4 6 1 1 0
